climate_tweets.id,climate_tweets.tweet_id,climate_tweets.prof,climate_tweets.text,climate_tweets.lang,climate_tweets.place,climate_tweets.datetime,climate_tweets.rnd,climate_tweets.lang_N,climate_tweets.place_N,climate_tweets.select,climate_tweets.required_views,climate_tweets.number_views,tweet_classifications.id,tweet_classifications.user_id,tweet_classifications.tweet_id,tweet_classifications.tweet_text,tweet_classifications.insert_time,tweet_classifications.attitude,tweet_classifications.phenomenon_drivers,tweet_classifications.phenomenon_science,tweet_classifications.phenomenon_denial,tweet_classifications.impacts_extreme,tweet_classifications.impacts_weather,tweet_classifications.impacts_environment,tweet_classifications.impacts_society,tweet_classifications.adaptation_politics,tweet_classifications.adaptation_ethics,tweet_classifications.unknown
9480,384621671774420000,0,"Moronic, myopic. There are advantages to global warming, says minister http://t.co/pqfCU91qzY via @guardian",en,GB,41547.425,0.139185762883713,8679,1218,0,3,0,9480,102005,6454,,42260.9431018519,1,0,0,0,0,0,0,0,0,0,1
11277,421708567763107000,0,"UK Prime Minister Climate Change Opinion Not Backed Up By Science, Says Met Office... http://t.co/XFOfkwx3rf",en,US,41649.7652777778,0.169839158166882,10476,6549,0,3,1,11277,102005,21536,,42267.1465972222,1,0,0,0,0,1,0,0,0,0,1
17707,-1248353473,0,"@SchatzforHawaii Climate Change is real, caused by humans, and solvable. Pass it on. -Sen. Schatz ~~ Why Brian was endorsed by @LCVoters",en,US,41360.6798611111,0.276265406976351,16906,10626,0,3,0,17707,102005,20222,,42278.9604166667,1,0,0,0,0,0,0,1,1,0,0
2081,-1473678830,0,well i have faith that hawaii will undergo some kind of climate change.,en,US,41183.4722222222,0.0205994603965035,1279,808,0,3,1,2081,962,40983,,42165.8472800926,0,0,0,0,0,0,0,0,0,0,1
3184,369717022633885000,0,"@rupertmurdoch Your puppet of conviction believes climate change is crap, NBN sux, &amp; God hates fags. I\'ll give him that! #auspol #AusVotes",en,AU,41506.2958333333,0.0381624733438327,2382,117,0,3,0,3184,962,60274,,42172.3285185185,1,0,0,0,0,0,0,0,0,1,0
14887,411581062213419000,0,Climate change bodes ill for bats http://t.co/mkf71myVtE #scpick,en,US,41621.81875,0.229307080867157,14086,8855,0,3,0,14887,84968,39075,,42275.2921875,1,0,0,0,0,0,0,1,0,1,1
16542,-212950828,0,#What do #Climate #Change and #Pasta have in #common? http://t.co/gpkzoW8U,en,CA,41302.7743055556,0.256345480801621,15741,1014,0,3,0,16542,84968,41971,,42277.279837963,-1,0,0,1,0,0,0,1,0,0,1
5784,1991842591,0,@JoeyL34 they call it global warming but that is not what i would call it lol. him upstairs didn t pay the gas bill !,en,GB,41370.4222222222,0.0809094814966003,4982,671,0,3,0,5784,84968,21022,,42201.3831365741,2,0,0,0,0,1,1,0,0,0,0
11219,422267175366164000,0,Climate change impacts Africa profound #changing culture #traditional ways of life  http://t.co/UTgA3FqthA,en,AU,41651.30625,0.168765311485338,10418,536,0,3,0,11219,103610,49322,,42266.9034375,0,0,1,0,0,0,0,0,0,0,0
9804,-603620605,0,"Global warming Arctic Antarctic ice melts, seas expand, levels rise, water front property at risk, insurances soar, values fall. #auspol",en,AU,41216.2979166667,0.144740778070783,9003,451,0,3,0,9804,102005,40942,,42263.1232986111,0,0,0,0,0,0,0,0,0,0,1
19254,329708806747590000,0,"All this science, and yet people say global warming isnâ€™t a thing. http://t.co/mdI8Jn68gG",en,US,41395.89375,0.30147707879586,18453,11618,0,3,0,19254,84968,55169,,42282.2963310185,1,0,0,0,0,0,1,1,0,0,1
4912,-838667569,0,#Yotomo World Tree Day (2012) badge : Message: Stop Global Warming. LetÂ´s celebrate the World (cont) http://t.co/VToxYIhE,en,ID,41233.9979166667,0.0665652389146786,4110,190,0,3,0,4912,92940,29250,,42190.4097106481,-1,0,0,0,0,0,0,0,0,0,0
4720,-567796859,0,Maybe global warming is for real tho. Three years ago by now it ll be in the teens and all that rain will be snow.,en,US,41250.5722222222,0.0632989578473685,3918,2455,0,3,0,4720,96,50889,,42188.025162037,1,0,0,1,0,0,0,0,0,0,0
4536,424004615529455000,0,@jaqbennett VERY. Unusual weather for us. What\'s going on? Global Warming??,en,US,41656.1006944444,0.0604239334754602,3734,2340,0,3,0,4536,96,15803,,42186.8460763889,0,0,0,0,0,0,0,0,0,0,1
8617,703389402,0,GLOBAL WARMING??? MORE LIKE GLOBAL BLOODY FREEZING!!! #where smeduvet #cold #freezing #frozendangler,en,GB,41345.5479166667,0.125816749156925,7816,1081,0,3,0,8617,102005,19210,,42256.0067592593,0,0,1,0,0,0,0,0,0,1,0
9566,370701022978920000,0,@WAEcon climate change is humor!,en,US,41509.0111111111,0.140729699004795,8765,5492,0,3,0,9566,84086,24456,,42262.4342824074,1,0,0,0,0,0,0,1,0,0,0
17759,423875125239635000,0,"@350Vermont says we are losing battle on climate change, big proposals needed, no more nibbling around edges.",en,US,41655.74375,0.277042212085006,16958,10655,0,3,0,17759,102005,43584,,42279.0286574074,1,0,0,0,0,0,0,1,0,0,0
4539,1274769532,0,HB662 [Update] To prohibit United States contributions to the Intergovernmental Panel on Climate Change and the U... http://t.co/hWCjaybsO4,en,US,41332.8166666667,0.0604578189784992,3737,2343,0,3,0,4539,96,3370,,42186.8470833333,0,0,0,0,0,0,0,0,0,0,1
7654,360418493142794000,0,Global warming rocks because now I can wear all my new fall clothes in the middle of July!!!!!,en,US,41480.6368055556,0.109882655162227,6853,4288,0,3,0,7654,371,69224,,42235.7451736111,1,0,0,0,0,0,0,0,0,0,0
3636,-2108983990,0,Man I m sleepy at work... guess dat Global Warming album will b on replay nd pitbull keeps me up lol... my god I m tired,en,US,41242.2590277778,0.0458112852713387,2834,1771,0,3,0,3636,352,20529,,42175.1681712963,-1,0,0,1,0,0,0,0,1,0,0
5089,-770873224,0,"Hey @foxnews can you now admit climate change is real, 1st Hurricane Sandy and now a Snow Storm on the east coast, are you serious...",en,US,41221.2854166667,0.0694737921379958,4287,2674,0,3,0,5089,96,57729,,42195.1499537037,0,0,0,0,0,0,0,0,0,0,1
11887,-775814947,1,Global warming sucks ðŸ˜ªðŸ˜¤ http://t.co/RtYqC65m,en,US,41202.6520833333,0.179702625435242,11086,6918,0,3,0,11887,84968,14831,,42269.157650463,1,0,0,0,0,0,0,1,0,1,1
4872,1574296381,0,"Increasing hurricanes, typhoons, and tropical cyclones means 1 thing.. Global Warming.. Kalo status sendiri di like sendiri : lebay warming.",en,ID,40937.5173611111,0.0659359270591386,4070,188,0,3,0,4872,96,24673,,42190.2995949074,0,0,0,0,0,0,0,0,0,0,1
11421,414402081303195000,1,Global warming is real. We had a ft. of snow and it\'s damn near gone. 2/3 days later.,en,US,41629.6027777778,0.17223628180344,10620,6629,0,3,0,11421,84968,8982,,42267.3237268518,1,0,1,0,0,0,1,1,0,0,0
6209,409962137462005000,0,I love global warming,en,IE,41617.3513888889,0.0876388713602795,5407,45,0,3,0,6209,84968,54497,,42211.2375231481,1,0,0,0,0,0,1,0,1,0,0
2297,419149635144671000,0,Pull the plug. RT @DRUDGE_REPORT: AMERICANS SPENT $7.45 BILLION FIGHTING \'GLOBAL WARMING\' -- IN OTHER COUNTRIES...â€,en,US,41642.7034722222,0.0240729903123249,1495,930,0,3,0,2297,962,20807,,42166.1541898148,1,0,0,0,0,1,0,0,1,0,0
4351,420392027973369000,0,@Chelseargt Climate Change Groups Seek New Leadership as Green Movement Loses Momentum: It is unclear exactly http://t.co/Wn8HrEWai3,en,GB,41646.1319444444,0.0574544415662204,3549,477,0,3,0,4351,1995,70160,,42182.3933912037,1,0,1,0,0,0,0,0,1,0,0
13984,-960117670,0,"I m going to the North Pole in April. Well, my portrait will be. http://t.co/FA3xwCs7VB cc: @marczinho @JRart",en,US,41336.7361111111,0.21434538075969,13183,8275,0,3,0,13984,102005,19828,,42273.9110300926,1,0,0,0,0,1,0,0,0,0,1
10667,401899172741132000,0,"@people_skills @GailJazz5 They have all gone troppo. Its the climate change thats done it. Brains fried, memory gone, all reason lost.",en,US,41595.1013888889,0.159254851325997,9866,6174,0,3,0,10667,102005,26304,,42266.0599189815,-1,0,0,1,0,0,0,0,0,0,1
2230,365699447977545000,0,@LiberalAus melt away on climate change @SenatorLudlam @AlannahMac  #perthclimate #perth @JonathanHallett #auspol http://t.co/qgN5PEzryV,en,AU,41495.2090277778,0.0230603852445097,1428,71,0,3,0,2230,962,60773,,42165.883587963,0,0,0,0,0,1,0,0,0,0,0
12212,1523796438,0,global warming ... yeah it looks pretty hot outside.,en,US,41365.6694444444,0.18500450812488,11411,7124,0,3,0,12212,102005,47352,,42270.2076273148,-1,0,0,1,0,0,0,0,0,0,1
14951,392259298769637000,0,"#QandA I think extreme weather events, in Australia, are definitely evidence of global warming #YEAqanda",en,AU,41568.5006944444,0.230222695245118,14150,710,0,3,0,14951,102005,12236,,42275.340462963,-1,0,0,1,0,0,0,0,0,0,1
14553,-1970662290,0,Global warming my ass.,en,US,41331.9472222222,0.223960514789979,13752,8651,0,3,0,14553,102005,15708,,42274.8462847222,1,0,0,0,0,1,0,0,0,0,1
7133,1125744391,0,"@LilouKarev Freak storm due to climate change,pollution, BP GULF OIL SPILL THANKS TO BUSH-CHANEY-ROVE! Plz Respond with facts!- RodReep",en,US,41210.2527777778,0.102116425372759,6332,3955,0,3,0,7133,84968,14788,,42216.2621875,1,0,0,0,0,0,0,1,0,1,0
10935,-177018168,0,Global Trends 2030 Predicts Water Struggles And Climate Change Challenges http://t.co/gReV2B23 via @huffingtonpost,en,ZA,41253.8055555556,0.163798231332515,10134,118,0,3,0,10935,102005,19096,,42266.2728819444,1,0,1,0,0,0,1,0,0,0,0
18996,348861422811348000,0,"23rd June and its Baltic! So much for Global Warming, huh?",en,GB,41448.7451388889,0.297596545779093,18195,2495,0,3,0,18996,102005,34757,,42282.0496990741,1,0,0,0,0,0,1,0,0,1,0
13204,418037179776917000,0,Will technology fix #climatechange? Finale of @USATODAY\'s year-long climate series explores this issue. Your view? http://t.co/jcIuK2cuJJ,en,US,41639.6340277778,0.201229507296557,12403,7765,0,3,0,13204,102005,16386,,42271.8679513889,0,0,0,0,0,1,0,0,0,0,1
19529,446339146,0,"Climate Change Resilience Project Director, Phnom Pehn, Pact @UNjobs #jobs http://t.co/wYJb3xDeUR",en,US,41340.0277777778,0.305659920156211,18728,11789,0,3,0,19529,84968,24366,,42283.1336111111,0,0,0,0,0,1,0,1,0,1,0
8119,-1340008731,0,Only Two Percent of Canadians Deny Climate Change http://t.co/u8Jj4sxY,en,US,41149.8027777778,0.117471768173522,7318,4597,0,3,0,8119,850,18450,,42249.3039236111,1,0,0,0,0,0,0,0,0,0,1
16534,403363002444832000,0,He\'s too normal to like climate change,en,US,41599.1409722222,0.256259518878804,15733,9869,0,3,1,16534,84968,34942,,42277.2754050926,1,0,0,0,0,0,0,1,0,1,1
14116,898174155,0,I biked 20 miles today. Boom. Global warming spring break.,en,US,40984.9215277778,0.21667837310375,13315,8371,0,3,0,14116,102005,11650,,42273.9427430556,1,0,0,0,0,0,0,0,0,0,1
15725,-334842486,0,This will be the most important thing you will read this decade. Global Warming s Terrifying New Math http://t.co/10jOGOHo via @rollingstone,en,US,41109.85625,0.243046727278898,14924,9352,0,3,0,15725,84968,53380,,42276.2816319444,1,0,1,0,0,1,1,1,0,0,0
575,85910225,0,"Apropos the premier of #Sundance climate change doc CHASING ICE, RT @slashdot: Huge Freshwater Bulge In Arctic Ocean http://t.co/3Om5mkO9",en,US,40932.9854166667,0.00943968260345895,575,367,1,3,0,575,54,69075,,42154.2568634259,0,0,0,0,0,0,0,0,0,0,1
17719,374705148431323000,0,Lapsley. Climate change will see emergency services needing to be different. #AFAC2013 share &amp; involve all aspects of community,en,AU,41520.0604166667,0.27642025580486,16918,859,0,3,0,17719,102005,27356,,42278.9628587963,1,0,0,0,0,0,0,1,0,0,0
8521,348549280564400000,0,Global warming to that Cole world you was breeding,en,US,41447.8840277778,0.124104600922602,7720,4834,0,3,1,8521,102005,56340,,42254.9438078704,1,0,0,0,0,1,0,0,0,0,0
5613,330460043428388000,0,Pffftttt. Climate change my ass...one always needs AC in May in SF. (Damn you Alâ€¦ (at Brickhouse Cafe) [pic] â€” http://t.co/ih5nCdCrzA,en,US,41397.9673611111,0.0783143917150216,4811,3007,0,3,0,5613,96,58488,,42200.7391203704,0,0,0,0,0,0,0,0,0,0,1
19671,-1648244218,0,It s February 22nd and I m wearing shorts and a FXTRS tee. Gotta love global warming!,en,US,40961.81875,0.308206629486435,18870,11872,0,3,0,19671,84968,14708,,42283.4948148148,1,0,0,0,0,0,0,1,0,1,1
729,-670428786,0,"Bike ride in shorts in Minnesota on November 18, global warming is real #winter? #tundra",en,US,41231.8131944444,0.0119830654603403,729,469,1,3,1,729,352,60636,,42157.8622569444,0,0,0,0,0,0,0,0,0,0,1
7821,1666112397,0,@bstrand @tnyCloseRead or climate change,en,US,41199.1270833333,0.112750444794135,7020,4395,0,3,0,7821,335,30903,,42242.4799305556,0,0,0,0,0,0,0,0,0,0,1
2502,-176590683,0,"GLOBAL WARMING WE ALL GONNA DIE!!! â€œ@wunderground: Dr. Masters says, The June 2012 U.S. heat wave: one of the greatest in recorded history",en,DE,41093.8173611111,0.027138029130207,1700,23,0,3,0,2502,352,56327,,42167.8117361111,1,0,0,0,0,0,0,0,0,0,1
11405,1645012502,0,UN Chief Urges Faster Response to Global Warming #climatechange #cop18 #cfigueres http://t.co/H3FWh0sT via @usnews,en,US,41248.10625,0.172078617800656,10604,6617,0,3,0,11405,84968,32350,,42267.3187384259,1,0,0,0,0,0,0,1,0,1,1
9805,-1467003620,0,Jalan jalan diakhir pekan @ (@ Climate Change Education Forum Expo w/ 2 others) http://t.co/PjJZSd3XEA,en,ID,41385.3923611111,0.144750386047052,9004,420,0,3,0,9805,102005,32636,,42263.1236111111,1,0,0,0,0,1,0,0,1,0,1
724,400047533960871000,0,Joe Goebbells had nothing on AGW propagandists WHO NOW CLAIM THE MONTREAL PROTOCALL SHAVED .2F OFF GLOBAL WARMINGhttp://t.co/9S9j6XxxEF,en,US,41589.9916666667,0.0119431828393565,724,467,1,3,0,724,352,27912,,42157.8181365741,-1,0,0,0,0,0,0,0,0,0,1
16402,1843548713,0,"Global inflation, global financial crisis, global wealth, global warming, and global unemployment are all pointing to one direction, ??????",en,US,41319.7631944444,0.254107251127637,15601,9786,0,3,0,16402,102005,1984,,42276.9274884259,0,0,0,0,0,0,0,0,0,0,1
18140,390429557204848000,0,Climate change; real or just a fairy tale? We know one side who thinks it\'s not real. http://t.co/lhPBxOVX7z,en,AU,41563.4513888889,0.283506448706354,17339,880,0,3,0,18140,102005,56472,,42279.3555555556,1,1,0,0,0,0,0,0,0,0,0
16206,1218705291,0,@Joeiemarie81 happy for the time being. Im already look at some other options. Can your body cope with such a climate change? Cuz ur cold..,en,US,40927.8555555556,0.250554533025849,15405,9660,0,3,0,16206,84968,36063,,42276.4870601852,1,0,1,0,0,0,1,0,0,0,1
13072,330505069655121000,0,"@xgideonx Also, spoken like a climate change denialist. &lt;runs and hides&gt;",en,US,41398.0916666667,0.199174825605446,12271,7688,0,3,1,13072,102005,17319,,42271.7677083333,1,0,1,0,0,0,1,0,0,0,0
12647,43700771,0,"Ignoramus? Mitt Romney: #Climatechange is real, but addressing it would be wrong - Boing! - http://t.co/iYE12qK4 via @BoingBoing #Rainforest",en,US,41157.2368055556,0.192146203163221,11846,7411,0,3,0,12647,84968,23405,,42271.3597916667,1,0,0,0,0,0,0,1,0,1,1
4247,2030953773,0,Webinar #climatehealth @UN @WHO @ifmsa how to communicate #climate change from a health perspective? #united in climate change action,en,MX,41003.6979166667,0.0556843718915773,3445,125,0,3,0,4247,96,15238,,42180.0669097222,0,0,0,0,0,0,0,0,0,0,1
8377,353640998494154000,0,â€œ@FastCompany: This map shows where climate-denying legislators come from: http://t.co/F4Pz4SRo19â€ (cc: @bradiversity),en,US,41461.9340277778,0.121301621240616,7576,4750,0,3,0,8377,102005,17375,,42253.3455555556,-1,0,0,1,0,0,0,0,0,0,0
2526,840035202,0,Fuck you global warming it s supposed to be winter!!,en,US,40920.8743055556,0.0274981254293695,1724,1068,0,3,0,2526,352,11992,,42168.0075,2,0,0,0,0,0,0,0,0,1,0
2190,-1935835888,0,@billmckibbin speaks in Minnesota about how the climate change crisis. http://t.co/eATFqml1,en,US,41244.0694444444,0.0225153985523047,1388,863,0,3,0,2190,962,54334,,42165.8753819444,1,0,0,0,0,1,0,0,0,0,0
12372,-1999712402,0,@BashirLive romney on global warming we don t need no stinking warming,en,US,41213.8597222222,0.187417926225051,11571,7233,0,3,0,12372,102005,41728,,42271.3176851852,0,0,0,0,0,0,0,0,0,0,1
15578,1407063042,0,Tiger and Phil missing the cut is all because of global warming. :-),en,US,41097.6673611111,0.240814947557908,14777,9270,0,3,0,15578,84968,24721,,42276.2310416667,1,0,0,0,0,1,1,1,0,0,0
7323,401059956184457000,0,"@kennelsonkew @MelodicFate Ain\'t no global warming here. It\'s more like global cooling. It\'s 6 C here right now, 43 F. Brrr.",en,US,41592.7854166667,0.104910421667698,6522,4074,0,3,0,7323,1194,17042,,42224.2542824074,0,0,0,0,0,0,0,0,0,0,1
3451,-931421951,0,"we cant really be further away from xmas at the moment, yet one of the UK trends on twitter is Dear Santa . Maybe its global warming?",en,GB,41049.5104166667,0.0426030857318689,2649,349,0,3,0,3451,962,39752,,42174.379375,0,0,0,0,0,0,0,0,1,0,0
416,-632312107,0,"â€œ@vspattillo: @AddInfoOrg. Can t they just buy an island and go away ???â€ Yes, one in the Pacific that s flooding due to climate change.",en,US,41346.9694444444,0.00695384137091348,416,274,1,3,0,416,54,69452,,42151.535462963,0,0,0,0,0,0,0,0,0,0,1
6160,-1057109430,0,"Despite current warming trends around the globe, Alaska has been getting colder. #alaskagrown http://t.co/fbBK69vDQu",en,US,41326.5875,0.0869664124153861,5358,3358,0,3,0,6160,84968,833,,42211.1424884259,-1,0,0,0,0,0,0,1,0,0,1
18116,238663538,0,Help stop risky Arctic oil drilling http://t.co/vpmmpw8c #savethearctic via @Greenpeace,en,CA,40966.5708333333,0.28317128206665,17315,1096,0,3,1,18116,102005,339,,42279.3522337963,1,0,0,0,0,0,0,0,0,0,1
1986,347478817310384000,0,"Climate change issues have always irked me. Why do we attempt to blame people for natural cycles? Must involve money, and desperation..",en,US,41444.9298611111,0.0188820330845594,1184,745,0,3,0,1986,44289,36669,,42165.7924189815,1,0,0,0,0,0,0,0,0,0,1
2680,421325433180008000,0,This change of climate has been getting everyone sick ðŸ˜”,en,US,41648.7076388889,0.0299531055251382,1878,1171,0,3,0,2680,1995,70178,,42169.4980208333,-2,0,0,1,0,0,0,0,0,0,0
14712,363804412512174000,0,The city churches in Dundee. After a wee bit of global warming. http://t.co/cJvX4PxASK,en,ES,41489.9798611111,0.226254479636449,13911,559,0,3,0,14712,84968,44061,,42275.1688310185,1,0,0,0,1,1,1,0,0,0,0
5597,1233505056,0,"http://t.co/MyEk0tSp Essay on how fiction saved the world by preventing nuclear war. Next up, how fiction can stop climate change.",en,US,41171.9083333333,0.0780157826821328,4795,2995,0,3,0,5597,84968,54454,,42200.3200347222,1,0,0,0,0,0,1,0,0,0,1
19552,331903512319492000,0,The Acid Ocean: Arcticâ€™s soaring CO2 leaves fish and hunters gasping for life.     :-). 350 http://t.co/RwNxyt1FHS,en,IE,41401.95,0.306027373123716,18751,142,0,3,1,19552,84968,46844,,42283.2178240741,1,0,0,0,0,1,1,1,0,0,0
9606,357840700185911000,0,Think the carbon tax hurts?? Think again.. â€œJames Hansen: Fossil fuel addiction could trigger runaway global warming http://t.co/kdWXMae1Byâ€,en,AU,41473.5236111111,0.141506214959968,8805,437,0,3,0,9606,102005,9588,,42263.0782986111,0,0,0,0,0,0,0,0,0,0,1
5355,420390124078125000,0,As cold as it is outside my Cherry pit boiler is keeping up just fine. Global warming can kiss my ass.Or is it called weather patterns now,en,US,41646.1270833333,0.0743890020488477,4553,2844,0,3,0,5355,84968,69063,,42197.3262847222,1,0,1,0,0,1,0,0,0,0,0
17823,-1475010784,0,80 degrees in the Adirondacks this weekend. Remind me again why people are against global warming?,en,US,41047.7229166667,0.27813139815754,17022,10690,0,3,0,17823,102005,36993,,42279.0430092593,1,0,0,0,0,1,0,0,0,0,0
18423,-641756678,0,@mattletiss7 @giggsy_86 it would be nice if global warming made it warmer...ðŸ”¥,en,GB,41355.7354166667,0.28798914394394,17622,2409,0,3,0,18423,84968,39923,,42279.4439467593,1,0,0,0,0,0,0,1,0,1,1
7559,-363129946,0,"@newsbusters. OBAMA BOOSTER, NBC s Lauer suggests obama climate change times person year. Cancel Govt Media TV",en,US,41229.7583333333,0.108565540850923,6758,4223,0,3,0,7559,96,38788,,42230.337337963,0,0,0,0,0,0,0,0,0,0,1
13703,420679436732596000,0,"Due to global warming, schools actually open tomorrow. Sorry.",en,US,41646.925,0.209880005620831,12902,8090,0,3,1,13703,84968,43835,,42273.3510185185,1,0,0,0,0,1,0,1,0,0,1
3890,-687306273,0,@nrdc if you calculated the total CO2 mass integrated in tar sands it would have zero impact on climate change.,en,US,41231.9715277778,0.0500274491700765,3088,1932,0,3,0,3890,352,25588,,42177.7858912037,1,1,0,0,0,0,0,0,0,0,1
4772,-1037353021,0,woohhoo!! RT @JakartaVenue: AEROSMITH The Global Warming World Tour Live in Jakarta. May 11st. #AerosmithJKT http://t.co/936Wenm8cQ,en,ID,41338.6951388889,0.0641350725070492,3970,182,0,3,0,4772,96,53215,,42188.0361574074,0,0,0,0,0,0,0,0,0,0,1
18365,423189655261949000,0,Abbott: Just because there\'s some hot weather doesn\'t mean that we have to discuss climate change. #auspol,en,AU,41653.8520833333,0.287240805212529,17564,891,0,3,0,18365,84968,7551,,42279.4316087963,1,0,0,0,0,0,0,1,0,1,1
923,379278489700270000,0,Now Hiring: Assurance Senior - Climate Change &amp; Sustainability Services- Chicago   Ernst &amp; Young: IL - Chi   http://t.co/sZwhcsPc0h #jobs,en,US,41532.6805555556,0.0150859688319935,923,584,1,3,0,923,962,28877,,42159.5502314815,0,0,0,0,0,0,0,0,0,0,1
10236,686991981,0,I want to know what s the deal with global warming? Where has all the greenery gone? Did God smoke it all?!,en,GB,41360.8715277778,0.15209265957602,9435,1331,0,3,0,10236,102005,46214,,42263.9248842593,0,0,0,0,0,0,0,0,0,0,1
7992,102913399,0,Infographic: More Iranians than Americans worry about climate change. http://t.co/QRQDBEk0,en,US,41274.5979166667,0.115464582399561,7191,4519,0,3,0,7992,335,28623,,42246.5065625,1,0,0,0,0,0,0,0,0,0,1
2268,1352774410,0,Climate Change Could Mean 7 Times as Many Hurricane Katrinas  Wired Science #climate http://t.co/3xbwBK4CQV,en,US,41352.6270833333,0.0236032472372982,1466,909,0,3,0,2268,44289,61924,,42166.0741550926,0,0,0,0,0,0,0,0,0,0,1
5360,399062052288753000,0,Global warming ðŸ”¥ #weather #instaweather #instaweatherpro #androidonly #androidnesia #instagood #Malangâ€¦ [pic] â€” https://t.co/GzrGNAachq,en,ID,41587.2729166667,0.0744957930845549,4558,219,0,3,0,5360,84968,69176,,42197.3321990741,2,0,0,0,0,1,0,1,0,0,0
4060,1774318404,0,"@pathtotyranny How can anyone deny the fact that God controls the universe, the climate, and our lives. No one else can change that fact!",en,US,41032.9479166667,0.0526169166931033,3258,2032,0,3,0,4060,96,3121,,42178.8059490741,1,0,0,0,0,0,0,0,0,0,1
13566,392313369895903000,0,"Discussing about public policy, government and climate change in the world. People from mora that 20 countries.",en,US,41568.65,0.207317013059243,12765,7993,0,3,0,13566,102005,61802,,42272.9735648148,0,0,0,0,0,1,0,0,0,0,1
13644,779300327,0,HEADLINE (NO JOKE) - Democrats in the House of Representatives say climate change also changes women into PROSTITUTES. #tippingpoint #rva,en,US,41395.6465277778,0.208889896265188,12843,8049,0,3,0,13644,84968,47496,,42273.213900463,1,0,0,0,0,0,0,1,1,1,0
9309,1534651223,0,Nice of Chris Heaton-Harris MP (@chhcalling) to publicly show the internal ridicule any Tory who calls for action on climate change faces.,en,GB,41113.6847222222,0.136598556852967,8508,1184,0,3,0,9309,75455,59714,,42259.2709606482,-2,0,0,0,0,1,0,0,0,0,0
11257,-1046734978,0,"@joethepatriotic âž¤Joe, thank U 4 ur RT-:)âž¤@jjauthorâž¤Obama Climate Change R Hoaxesâž¤CAN T WAIT 2 CLEAN THIS INCOMPETENT OUT OF THE W. H.â¬…â¬…",en,US,41163.7513888889,0.169348152539149,10456,6535,0,3,0,11257,102005,42585,,42267.1419212963,0,0,0,0,0,0,0,0,0,0,1
7448,382188803424677000,0,@BarackObama Where do you get these facts? The same place you get global warming facts?  Please!,en,US,41540.7111111111,0.106996621194282,6647,4156,0,3,0,7448,335,1606,,42226.4939699074,0,0,0,0,0,0,0,0,0,0,1
10147,365006765538025000,0,Seriously now my house like 2 starts global warming first! X_X,en,ID,41493.2979166667,0.150335600418929,9346,441,0,3,0,10147,92226,48341,,42263.4166435185,0,0,0,0,0,0,0,0,0,0,1
9777,-856930930,0,"The idots that dont believe in global warming, what more proof do you need",en,US,41362.7041666667,0.144291802080543,8976,5629,0,3,0,9777,102005,19360,,42263.1182291667,1,0,0,0,0,0,0,0,1,0,1
16862,410778765036244000,0,Your global warming assertion is a complete LIE! Post all scientists and their credentials. THEY DONT EXIST. @bruneski,en,US,41619.6048611111,0.262024021290495,16061,10062,0,3,0,16862,102005,29421,,42277.8969097222,0,0,0,0,0,0,0,1,1,0,0
5479,420209838086311000,0,"BREAKING: The polar ice caps have melted and reformed across the United States. Darn you, Global Warming. http://t.co/SEr33J4XfP",en,US,41645.6291666667,0.0763062294358269,4677,2926,0,3,0,5479,96,28316,,42198.2982175926,0,0,0,0,0,0,0,0,0,0,1
16566,401302579935973000,0,#questiontime climate change will make our seas warmer so we may get great white sharks in our seas. Its not all bad!,en,GB,41593.4555555556,0.256865568777244,15765,2167,0,3,0,16566,84968,59401,,42277.2846643518,1,0,0,0,0,0,0,1,1,1,0
7312,374908854825259000,0,"The Pacific Ocean fills in another piece of the global warming puzzle, and puzzles Curry http://t.co/ZRDAyd5CSX",en,US,41520.6222222222,0.104746264937631,6511,4067,0,3,0,7312,77421,1770,,42224.1786458333,0,0,1,0,0,0,0,1,1,0,1
17117,-1219884991,0,@ReturnOfDeweyD and how manufacturing effects climate change alice and i are doing america you and rabin can do china,en,GB,40919.0763888889,0.266446766799694,16316,2246,0,3,0,17117,102005,17783,,42278.1474537037,0,1,0,0,0,0,0,0,1,0,0
16662,374532666114068000,0,"â€œ@BryanJFischer: Kerry, guy who says evidence against Assad is irrefutable, says same bout global warming.â€...believer of invisible jew",en,US,41519.5847222222,0.258559835501598,15861,9946,0,3,0,16662,84968,45325,,42277.3643055556,1,0,0,0,1,0,0,1,0,0,1
19631,367007245390716000,0,â€œ@BarackObama: Gravity exists. The Earth is round. Climate change is happening. #ScienceSaysSoâ€.Is this guy for real. How bout the economy?,en,US,41498.8180555556,0.307617243928456,18830,11842,0,3,0,19631,84968,53814,,42283.4141898148,1,0,0,0,0,0,0,1,0,1,1
113,383654660835651000,0,"King of Tonga calls for new development agenda to address climate change, oceans http://t.co/k8tojF9uKP",en,US,41544.75625,0.0021350496655369,113,73,1,3,0,113,913,33588,,42148.0786921296,-1,0,0,0,0,0,0,0,0,1,0
2667,381702233395441000,0,More climate change shenanigans http://t.co/KYGSSuBASB,en,US,41539.36875,0.0297657036098718,1865,1163,0,3,0,2667,962,50478,,42169.2906828704,1,0,0,0,0,0,0,0,0,1,0
12148,351034900952002000,0,"The Earth is a living organism. Global Warming is a fever to get rid of it\'s bad infection, us.",en,US,41454.7430555556,0.184000228723799,11347,7087,0,3,0,12148,1376,51542,,42269.3935069444,0,0,0,0,0,0,0,0,0,0,1
